,TimeStamp,30-Т масла откачки,31-Т слива масла из турбины,32-Т масла вх ГТД,33-Т ТГ до СК,34-Р масла нагнетания,35-Р масла откачки,36-Р за ОК 1,37-Р за ОК 2,38-Р ТГ перед ДГ,39-Вибрация ГГ,40-Вибрация СТ,41-% ДГ,42-Контроль ДГ,43-N РНД (Расч),44-N РВД (Расч),45-N РСТ (Расч),46 Т-возд вх ГГ (Расч),47-P возд за ГГ (расч),48-N РНД прив,49-N РВД прив,50-Т за ТНД макс,51-% НА КВД,52-% КПВ
13557,31145,58.906,68.984,44.964,17.929,284.109,178.487,957.955,960.302,2900.935,3.932,4.551,27.067,27.058,7857.959,10714.163,3895.509,-12.555,960.751,8261.989,11264.153,559.822,82.653,8.245
13558,31166,58.906,68.989,44.964,17.929,284.109,178.487,957.955,962.62,2899.632,3.93,4.549,27.064,27.058,7861.623,10714.046,3895.547,-12.549,959.129,8260.818,11263.454,559.822,82.653,8.165
13559,31186,58.906,68.995,44.964,17.929,284.109,178.487,961.663,959.143,2898.98,3.941,4.549,27.064,27.064,7859.426,10714.711,3895.56,-12.546,960.287,8264.579,11263.206,559.805,82.764,8.142
13560,31206,58.906,68.998,44.964,17.929,284.109,178.487,960.427,959.143,2898.84,3.941,4.563,27.061,27.064,7862.277,10714.389,3895.619,-12.545,960.403,8262.223,11263.841,559.797,82.942,8.142
13561,31224,58.906,69.003,44.964,17.929,284.109,178.487,960.427,964.011,2892.467,3.939,4.572,27.061,27.067,7860.101,10714.691,3895.629,-12.544,959.785,8265.197,11263.472,559.768,82.942,8.301
13562,31244,58.907,69.002,44.964,17.929,284.188,177.986,955.869,962.157,2889.281,3.944,4.572,27.061,27.064,7863.521,10714.456,3895.639,-12.544,962.219,8262.898,11263.774,559.753,82.909,8.301
13563,31264,58.907,69.001,44.964,17.929,284.188,177.986,953.937,962.157,2895.103,3.944,4.575,27.061,27.064,7863.521,10714.456,3895.639,-12.544,959.013,8266.487,11263.52,559.746,82.97,8.301
13564,31285,58.907,69.001,44.964,17.929,284.188,177.986,953.937,962.157,2895.103,3.944,4.575,27.061,27.064,7863.521,10714.456,3895.639,-12.544,959.013,8266.487,11263.52,559.746,82.97,8.301
13565,31306,58.907,69.009,44.964,17.929,284.188,177.986,953.937,959.53,2894.986,3.944,4.57,27.067,27.058,7858.077,10714.3,3895.704,-12.538,958.047,8266.483,11263.515,559.742,82.97,8.142
13566,31325,58.907,69.013,44.964,17.929,284.188,177.986,954.478,959.761,2894.927,3.946,4.57,27.067,27.064,7860.337,10714.691,3895.718,-12.535,956.733,8260.667,11263.223,559.741,82.989,8.165
13567,31345,58.907,69.015,44.964,17.929,284.188,177.986,950.46,959.761,2894.836,3.946,4.57,27.067,27.064,7863.07,10714.291,3895.715,-12.533,957.12,8262.996,11263.57,559.74,83.056,8.165
13568,31366,58.907,69.019,44.964,17.929,284.228,177.735,950.46,958.371,2897.015,3.946,4.561,27.061,27.064,7860.208,10714.516,3895.67,-12.533,955.111,8265.848,11263.118,559.756,83.056,8.295
13569,31387,58.907,69.026,44.964,17.929,284.228,177.735,962.899,959.375,2899.711,3.944,4.561,27.061,27.064,7860.648,10714.495,3895.653,-12.532,954.416,8262.826,11263.338,559.764,82.962,8.301
13570,31407,58.907,69.029,44.964,17.929,284.228,177.735,951.079,959.375,2901.059,3.944,4.558,27.064,27.064,7860.476,10714.555,3895.639,-12.532,961.137,8263.283,11263.309,559.768,82.937,8.301
13571,31426,58.907,69.03,44.964,17.929,284.228,177.735,951.079,954.585,2900.312,3.96,4.551,27.064,27.058,7861.087,10714.037,3895.643,-12.532,955.227,8263.099,11263.366,559.77,82.937,8.295
13572,31444,58.931,69.043,44.964,17.929,284.22,177.118,960.582,959.066,2899.938,3.953,4.551,27.064,27.058,7860.776,10714.319,3895.663,-12.532,952.832,8263.74,11262.821,559.788,82.881,8.298
13573,31464,58.931,69.049,44.964,17.929,284.22,177.118,960.582,959.066,2899.751,3.953,4.551,27.064,27.058,7860.776,10714.319,3895.663,-12.532,959.824,8263.412,11263.116,559.797,82.881,8.298
13574,31488,58.931,69.052,44.964,17.929,284.22,177.118,960.659,959.066,2900.461,3.953,4.549,27.064,27.058,7860.776,10714.319,3895.663,-12.532,959.824,8263.412,11263.116,559.801,82.845,8.298
13575,31505,58.931,69.053,44.964,17.929,284.22,177.118,960.659,957.83,2902.299,3.951,4.556,27.061,27.067,7859.394,10714.163,3895.674,-12.532,959.862,8263.412,11263.116,559.803,82.845,8.245
13576,31524,58.931,69.05,44.964,17.929,284.22,177.118,955.714,958.216,2903.218,3.941,4.556,27.061,27.064,7861.762,10714.339,3895.677,-12.532,959.244,8261.958,11262.951,559.805,82.895,8.401
13577,31544,58.943,69.049,44.964,17.929,284.16,176.225,959.268,958.525,2901.453,3.941,4.558,27.058,27.064,7858.355,10714.495,3895.694,-12.532,956.965,8264.448,11263.136,559.805,82.937,8.401
13578,31564,58.943,69.052,44.964,17.929,284.16,176.225,959.268,958.525,2900.694,3.941,4.549,27.067,27.052,7861.259,10714.037,3895.732,-12.532,958.897,8260.866,11263.3,559.805,82.937,8.348
13579,31585,58.943,69.052,44.964,17.929,284.16,176.225,959.268,958.525,2900.694,3.941,4.549,27.067,27.052,7861.259,10714.037,3895.732,-12.532,958.897,8260.866,11263.3,559.805,82.937,8.348
13580,31606,58.943,69.061,44.964,17.929,284.16,176.225,958.573,961.229,2893.333,3.939,4.549,27.067,27.055,7859.276,10714.163,3895.746,-12.532,958.897,8263.919,11262.818,559.805,82.85,8.348
13581,31625,58.943,69.066,44.964,17.929,284.16,176.225,952.469,967.642,2889.652,3.939,4.544,27.061,27.055,7860.315,10714.437,3895.773,-12.532,959.901,8261.835,11262.951,559.814,82.937,8.348
13582,31644,58.943,69.064,44.964,17.929,284.16,176.225,952.469,967.642,2894.114,3.944,4.551,27.061,27.07,7860.98,10714.437,3895.773,-12.538,960.056,8262.927,11263.238,559.793,82.937,8.398
13583,31667,58.949,69.067,44.964,17.929,284.139,175.445,953.396,958.68,2897.024,3.944,4.551,27.061,27.061,7860.98,10714.397,3895.835,-12.541,960.056,8263.718,11263.364,559.783,82.825,8.401
13584,31686,58.949,69.069,44.964,17.929,284.139,175.445,955.714,958.68,2898.48,3.944,4.546,27.061,27.061,7860.508,10714.516,3895.848,-12.542,956.038,8263.764,11263.387,559.777,83.048,8.401
13585,31705,58.949,69.074,44.964,17.929,284.139,175.445,955.714,966.561,2899.208,3.937,4.535,27.067,27.052,7860.444,10714.456,3895.879,-12.543,957.197,8263.292,11263.542,559.775,83.048,8.373
13586,31725,58.949,69.08,44.964,17.929,284.139,175.445,959.036,965.633,2897.285,3.93,4.535,27.067,27.064,7860.262,10714.447,3895.931,-12.543,961.137,8263.235,11263.495,559.773,83.081,8.373
13587,31746,58.94,69.083,44.964,17.929,284.157,175.881,953.242,961.307,2896.324,3.93,4.53,27.067,27.058,7860.38,10714.74,3895.917,-12.543,962.335,8263.05,11263.493,559.773,83.034,8.434
13588,31765,58.94,69.084,44.964,17.929,284.157,175.881,953.242,961.307,2895.782,3.927,4.537,27.064,27.058,7860.337,10714.652,3895.927,-12.543,957.274,8263.177,11263.806,559.781,83.034,8.434
13589,31784,58.94,69.085,44.964,17.929,284.157,175.881,960.504,954.044,2895.819,3.92,4.537,27.064,27.055,7863.649,10715.16,3895.893,-12.543,957.274,8263.132,11263.714,559.785,82.967,8.501
13590,31804,58.94,69.085,44.964,17.929,284.157,175.881,951.31,965.479,2895.838,3.92,4.532,27.067,27.055,7863.649,10715.16,3895.893,-12.549,957.274,8266.615,11264.249,559.787,82.912,8.501
13591,31824,58.94,69.09,44.964,17.929,284.157,175.881,951.31,965.479,2898.072,3.93,4.523,27.064,27.067,7860.444,10714.584,3895.886,-12.552,958.395,8266.708,11264.376,559.804,82.912,8.454
13592,31844,58.936,69.099,44.964,17.941,284.286,177.099,952.083,957.984,2898.015,3.927,4.523,27.064,27.058,7857.895,10714.232,3895.886,-12.554,958.395,8263.386,11263.834,559.813,82.995,8.37
13593,31864,58.936,69.104,44.964,17.941,284.286,177.099,957.723,959.53,2897.987,3.927,4.525,27.064,27.058,7859.812,10714.848,3895.903,-12.554,955.034,8260.728,11263.495,559.818,82.967,8.37
13594,31884,58.936,69.107,44.964,17.941,284.286,177.099,957.723,959.53,2897.354,3.937,4.537,27.061,27.055,7856.471,10713.851,3895.893,-12.555,958.626,8262.755,11264.157,559.82,82.967,8.298
13595,31904,58.936,69.108,44.964,17.941,284.286,177.099,957.723,959.53,2897.038,3.937,4.537,27.061,27.055,7859.919,10715.141,3895.859,-12.555,958.626,8259.249,11263.118,559.821,82.967,8.298
13596,31924,58.936,69.108,44.964,17.941,284.286,177.099,957.8,955.435,2896.88,3.939,4.537,27.061,27.07,7859.919,10715.141,3895.859,-12.555,958.626,8262.876,11264.478,559.822,82.884,8.323
13597,31944,58.933,69.109,44.964,17.947,284.406,178.247,956.41,955.435,2898.408,3.939,4.537,27.064,27.07,7862.288,10714.241,3895.835,-12.555,956.617,8262.877,11264.479,559.822,82.945,8.323
13598,31964,58.933,69.109,44.964,17.947,284.406,178.247,956.41,958.448,2899.604,3.953,4.53,27.064,27.064,7858.516,10714.839,3895.845,-12.555,955.922,8265.368,11263.535,559.839,82.945,8.479
13599,31985,58.933,69.117,44.964,17.947,284.406,178.247,952.778,953.194,2900.202,3.956,4.53,27.064,27.052,7861.741,10714.261,3895.852,-12.555,957.429,8261.403,11264.163,559.847,83.084,8.32
13600,32005,58.933,69.117,44.964,17.947,284.406,178.247,952.778,953.194,2900.202,3.956,4.53,27.064,27.052,7861.741,10714.261,3895.852,-12.555,957.429,8261.403,11264.163,559.847,83.084,8.32
13601,32026,58.933,69.121,44.964,17.947,284.406,178.247,961.122,953.194,2902.169,3.956,4.53,27.064,27.052,7856.856,10714.917,3895.862,-12.555,952.986,8264.794,11263.557,559.851,82.909,8.32
13602,32047,58.933,69.115,44.964,17.947,284.406,178.247,961.122,953.04,2901.423,3.956,4.532,27.061,27.07,7856.856,10714.917,3895.862,-12.555,957.158,8259.659,11264.247,559.853,82.909,8.429
13603,32064,58.956,69.112,44.952,17.95,284.411,179.376,964.445,959.298,2901.05,3.96,4.532,27.061,27.058,7864.39,10715.474,3895.931,-12.555,957.081,8259.659,11264.247,559.838,82.953,8.454
13604,32086,58.956,69.11,44.952,17.95,284.411,179.376,961.509,959.298,2899.566,3.96,4.532,27.067,27.058,7859.255,10714.574,3895.938,-12.555,961.871,8267.579,11264.832,559.83,82.92,8.454
13605,32105,58.956,69.114,44.952,17.95,284.411,179.376,961.509,961.616,2897.711,3.972,4.528,27.061,27.064,7859.501,10715.043,3895.934,-12.555,960.403,8262.181,11263.887,559.826,82.92,8.507
13606,32125,58.956,69.115,44.952,17.95,284.411,179.376,960.041,958.68,2897.464,3.967,4.528,27.061,27.061,7856.995,10714.867,3895.955,-12.561,961.562,8262.439,11264.379,559.824,82.939,8.426
13607,32147,58.967,69.116,44.947,17.951,284.367,180.72,968.385,969.574,2897.34,3.967,4.535,27.061,27.061,7859.458,10715.19,3895.986,-12.564,959.36,8259.897,11264.319,559.823,82.912,8.426
13608,32165,58.967,69.12,44.947,17.951,284.367,180.72,968.385,969.574,2895.857,3.977,4.542,27.064,27.064,7859.062,10715.063,3896.023,-12.565,968.979,8262.534,11264.723,559.823,82.912,8.426
13609,32185,58.967,69.115,44.947,17.951,284.367,180.72,962.977,971.969,2895.116,3.972,4.542,27.064,27.064,7862.052,10715.102,3896.082,-12.566,968.979,8262.14,11264.619,559.822,82.878,8.448
13610,32204,58.967,69.112,44.947,17.951,284.367,180.72,959.345,971.969,2898.267,3.972,4.546,27.067,27.064,7862.052,10715.102,3896.082,-12.566,967.473,8265.294,11264.676,559.822,82.856,8.448
13611,32224,58.967,69.122,44.947,17.951,284.367,180.72,959.345,963.393,2897.803,3.977,4.539,27.064,27.064,7859.18,10715.102,3896.222,-12.567,965.657,8265.301,11264.685,559.839,82.856,8.501
13612,32244,58.967,69.122,44.947,17.951,284.367,180.72,959.345,963.393,2897.803,3.977,4.539,27.064,27.064,7859.18,10715.102,3896.222,-12.567,965.657,8265.301,11264.685,559.839,82.856,8.501
13613,32264,58.973,69.135,44.944,17.964,284.326,181.429,960.118,963.625,2898.074,3.972,4.542,27.064,27.07,7860.991,10714.965,3896.356,-12.567,962.953,8264.087,11264.197,559.876,82.853,8.504
13614,32284,58.973,69.135,44.944,17.964,284.326,181.429,960.118,963.625,2898.074,3.972,4.542,27.064,27.07,7860.991,10714.965,3896.356,-12.567,962.953,8264.087,11264.197,559.876,82.853,8.504
13615,32305,58.973,69.138,44.944,17.964,284.326,181.429,960.118,963.625,2898.325,3.972,4.542,27.064,27.07,7860.305,10714.828,3896.384,-12.567,961.871,8264.189,11264.547,559.883,82.853,8.504
13616,32326,58.973,69.131,44.944,17.964,284.326,181.429,960.659,962.002,2899.068,3.97,4.542,27.061,27.061,7860.305,10714.828,3896.384,-12.567,961.871,8263.469,11264.403,559.886,82.789,8.557
13617,32344,58.973,69.132,44.944,17.964,284.326,181.429,960.659,962.002,2899.44,3.97,4.542,27.061,27.061,7861.537,10715.435,3896.432,-12.567,961.33,8263.47,11264.405,559.887,82.789,8.557
13618,32364,58.976,69.136,44.93,17.97,284.362,180.921,945.284,954.817,2901.417,3.963,4.528,27.061,27.067,7861.537,10715.435,3896.432,-12.567,961.33,8264.765,11265.042,559.888,82.767,8.504
13619,32388,58.976,69.138,44.93,17.97,284.362,180.921,945.284,954.817,2902.406,3.963,4.528,27.061,27.067,7861.484,10715.238,3896.473,-12.567,950.05,8264.765,11265.042,559.888,82.767,8.504
13620,32405,58.976,69.143,44.93,17.97,284.362,180.921,952.933,958.602,2902.901,3.953,4.528,27.061,27.061,7861.484,10715.238,3896.473,-12.567,950.05,8264.709,11264.836,559.889,82.736,8.401
13621,32427,58.976,69.145,44.93,17.97,284.362,180.921,965.913,958.602,2901.171,3.953,4.532,27.064,27.061,7860.937,10715.121,3896.466,-12.567,955.768,8264.709,11264.836,559.889,82.792,8.401
13622,32445,58.989,69.146,44.924,17.973,284.389,180.343,965.913,962.852,2899.07,3.951,4.532,27.064,27.055,7860.937,10715.121,3896.466,-12.567,962.258,8264.134,11264.713,559.914,82.792,8.507
13623,32466,58.989,69.151,44.924,17.973,284.389,180.343,958.341,960.534,2898.02,3.948,4.532,27.064,27.061,7861.162,10715.063,3896.438,-12.561,964.382,8264.134,11264.713,559.926,82.736,8.585
13624,32486,58.989,69.153,44.924,17.973,284.389,180.343,963.827,960.534,2898.174,3.948,4.523,27.064,27.061,7862.91,10715.043,3896.408,-12.558,959.438,8264.278,11264.524,559.933,82.739,8.585
13625,32504,58.989,69.158,44.924,17.973,284.389,180.343,963.827,957.521,2897.634,3.946,4.521,27.061,27.058,7862.984,10714.613,3896.36,-12.557,962.18,8266.069,11264.441,559.936,82.739,8.598
13626,32524,58.989,69.164,44.924,17.973,284.389,180.343,959.268,963.547,2897.363,3.948,4.521,27.061,27.064,7859.051,10714.976,3896.226,-12.556,960.674,8266.125,11263.959,559.937,82.995,8.557
13627,32544,58.996,69.168,44.92,17.975,284.374,180.415,951.697,963.547,2891.482,3.948,4.521,27.064,27.064,7862.384,10715.297,3896.061,-12.556,961.408,8261.979,11264.323,559.938,82.939,8.557
13628,32564,58.996,69.168,44.92,17.975,284.374,180.415,951.697,963.547,2891.482,3.948,4.521,27.064,27.064,7862.384,10715.297,3896.061,-12.556,961.408,8261.979,11264.323,559.938,82.939,8.557
13629,32586,58.996,69.169,44.92,17.975,284.374,180.415,951.697,961.925,2896.944,3.948,4.523,27.061,27.067,7861.495,10714.848,3895.732,-12.555,957.622,8265.477,11264.653,559.938,82.939,8.398
13630,32606,58.996,69.174,44.92,17.975,284.374,180.415,961.122,963.393,2899.676,3.948,4.523,27.061,27.058,7861.495,10714.848,3895.732,-12.561,956.811,8264.538,11264.178,559.939,82.948,8.398
13631,32625,58.996,69.176,44.92,17.975,284.374,180.415,952.547,963.393,2897.334,3.948,4.523,27.067,27.058,7862.942,10714.652,3895.409,-12.564,962.258,8264.63,11264.302,559.939,82.884,8.398
13632,32644,58.996,69.181,44.92,17.975,284.374,180.415,952.547,962.697,2898.943,3.939,4.509,27.064,27.061,7861.516,10714.73,3895.365,-12.565,957.97,8266.196,11264.157,559.939,82.884,8.501
13633,32665,58.999,69.18,44.942,17.976,284.358,180.646,953.396,961.384,2899.748,3.946,4.509,27.064,27.064,7863.027,10714.369,3895.368,-12.566,957.622,8264.719,11264.271,559.956,82.967,8.554
13634,32687,58.999,69.179,44.942,17.976,284.358,180.646,955.096,961.384,2899.1,3.946,4.516,27.064,27.064,7857.766,10714.887,3895.372,-12.566,957.39,8266.32,11263.907,559.964,82.798,8.554
13635,32704,58.999,69.183,44.942,17.976,284.358,180.646,955.096,960.998,2898.529,3.944,4.518,27.064,27.058,7860.712,10714.604,3895.42,-12.567,958.24,8260.795,11264.459,559.968,82.798,8.557
13636,32726,58.999,69.184,44.942,17.976,284.358,180.646,955.791,953.889,2898.244,3.948,4.518,27.064,27.049,7858.645,10714.956,3895.529,-12.572,958.047,8263.894,11264.163,559.97,82.795,8.637
13637,32746,59.001,69.185,44.953,17.976,284.285,181.012,953.396,953.889,2895.444,3.948,4.516,27.061,27.049,7860.401,10714.976,3895.554,-12.575,954.84,8261.814,11264.663,559.971,82.92,8.637
13638,32766,59.001,69.194,44.953,17.976,284.285,181.012,953.396,960.998,2897.875,3.951,4.516,27.061,27.064,7860.401,10715.063,3895.646,-12.577,953.643,8263.708,11264.746,559.972,82.92,8.532
13639,32787,59.001,69.198,44.953,17.976,284.285,181.012,957.182,958.525,2899.09,3.958,4.516,27.061,27.064,7860.562,10714.867,3895.687,-12.578,957.197,8263.731,11264.87,559.972,82.798,8.482
13640,32804,59.001,69.2,44.953,17.976,284.285,181.012,957.182,958.525,2899.698,3.958,4.516,27.061,27.064,7860.208,10715.132,3895.711,-12.578,957.854,8263.912,11264.681,559.964,82.798,8.482
13641,32824,59.001,69.201,44.953,17.976,284.285,181.012,961.2,958.525,2898.272,3.958,4.525,27.064,27.061,7860.208,10715.132,3895.711,-12.578,957.854,8263.546,11264.967,559.96,82.917,8.635
13642,32844,59.002,69.209,44.959,17.976,284.285,181.278,959.809,957.057,2898.053,3.953,4.525,27.064,27.058,7860.348,10715.366,3895.656,-12.578,959.862,8263.549,11264.971,559.958,82.912,8.737
13643,32864,59.002,69.213,44.959,17.976,284.285,181.278,959.809,957.057,2897.944,3.953,4.525,27.064,27.058,7862.47,10714.643,3895.701,-12.578,958.433,8263.697,11265.22,559.957,82.912,8.737
13644,32884,59.002,69.213,44.959,17.976,284.285,181.278,959.809,957.057,2897.944,3.953,4.525,27.064,27.058,7862.47,10714.643,3895.701,-12.578,958.433,8263.697,11265.22,559.957,82.912,8.737
13645,32905,59.002,69.215,44.959,17.976,284.285,181.278,955.251,957.057,2898.816,3.953,4.53,27.067,27.058,7862.47,10714.643,3895.701,-12.578,958.433,8265.928,11264.459,559.956,82.831,8.737
13646,32927,59.002,69.216,44.959,17.976,284.285,181.278,955.251,963.084,2898.943,3.946,4.528,27.064,27.067,7860.112,10715.21,3895.776,-12.584,956.154,8265.929,11264.46,559.956,82.831,8.79
13647,32946,59.002,69.217,44.959,17.976,284.285,181.278,968.617,957.675,2900.798,3.948,4.535,27.064,27.058,7857.723,10714.535,3895.835,-12.587,959.167,8263.543,11265.183,559.956,82.939,8.799
13648,32964,59.002,69.217,44.95,17.976,284.323,180.735,968.617,957.675,2901.726,3.948,4.535,27.064,27.058,7861.108,10715.836,3895.862,-12.589,963.146,8261.078,11264.536,559.922,82.939,8.799
13649,32987,59.002,69.221,44.95,17.976,284.323,180.735,968.617,959.375,2902.19,3.953,4.532,27.061,27.064,7861.108,10715.836,3895.862,-12.589,963.146,8264.659,11265.935,559.906,82.939,8.74
13650,33004,59.002,69.227,44.95,17.976,284.323,180.735,959.654,953.426,2902.422,3.958,4.532,27.061,27.064,7860.873,10715.66,3896.178,-12.59,963.996,8264.671,11265.951,559.897,82.945,8.582
13651,33024,59.002,69.23,44.95,17.976,284.323,180.735,958.109,953.426,2900.437,3.958,4.53,27.061,27.064,7862.877,10715.171,3896.325,-12.59,956.54,8264.429,11265.773,559.893,82.856,8.582
13652,33045,59.002,69.235,44.95,17.976,284.323,180.735,958.109,961.848,2900.124,3.963,4.539,27.067,27.061,7859.073,10716.021,3896.428,-12.59,955.768,8266.54,11265.264,559.891,82.856,8.557
13653,33065,59.014,69.241,44.945,17.976,284.304,179.86,957.646,959.221,2899.968,3.953,4.539,27.067,27.052,7865.387,10715.082,3896.531,-12.596,959.978,8262.541,11266.159,559.89,82.834,8.532
13654,33087,59.014,69.245,44.945,17.976,284.304,179.86,954.787,959.221,2897.913,3.953,4.535,27.064,27.052,7864.529,10715.738,3896.555,-12.599,958.433,8269.272,11265.298,559.889,82.912,8.532
13655,33105,59.014,69.246,44.945,17.976,284.304,179.86,954.787,960.534,2893.487,3.963,4.544,27.061,27.073,7861.398,10715.649,3896.675,-12.6,957.004,8268.416,11266.052,559.889,82.912,8.579
13656,33124,59.014,69.243,44.945,17.976,284.304,179.86,958.959,957.753,2891.273,3.965,4.544,27.061,27.061,7861.119,10716.06,3896.84,-12.601,957.661,8265.148,11265.99,559.889,82.942,8.66
13657,33144,59.02,69.242,44.943,17.976,284.378,179.367,960.041,957.753,2895.481,3.965,4.539,27.064,27.061,7861.119,10716.06,3896.84,-12.601,958.356,8264.867,11266.438,559.889,82.859,8.66
13658,33164,59.02,69.245,44.943,17.976,284.378,179.367,960.041,954.121,2896.781,3.96,4.53,27.067,27.058,7858.001,10715.962,3896.905,-12.601,958.897,8264.873,11266.445,559.864,82.859,8.685
13659,33184,59.02,69.246,44.943,17.976,284.378,179.367,954.478,959.221,2897.431,3.953,4.53,27.067,27.064,7864.122,10715.454,3896.95,-12.602,957.081,8261.598,11266.347,559.851,82.795,8.637
13660,33204,59.02,69.247,44.943,17.976,284.378,179.367,951.851,959.221,2896.892,3.953,4.528,27.064,27.064,7857.895,10715.914,3897.015,-12.602,956.849,8268.033,11265.814,559.845,82.85,8.637
13661,33223,59.02,69.248,44.943,17.976,284.378,179.367,951.851,959.221,2896.622,3.953,4.528,27.064,27.064,7863.381,10715.16,3897.084,-12.602,955.536,8261.487,11266.299,559.859,82.85,8.637
13662,33243,59.023,69.248,44.942,17.976,284.388,179.325,951.851,960.148,2896.795,3.953,4.525,27.061,27.055,7863.381,10715.16,3897.084,-12.602,955.536,8267.256,11265.506,559.865,82.85,8.582
13663,33263,59.023,69.248,44.942,17.976,284.388,179.325,954.787,961.075,2896.882,3.946,4.525,27.061,27.061,7860.541,10715.366,3897.084,-12.602,955.999,8267.257,11265.508,559.869,82.909,8.632
13664,33284,59.023,69.248,44.942,17.976,284.388,179.325,949.379,961.075,2901.313,3.946,4.514,27.061,27.061,7860.551,10715.669,3897.139,-12.602,957.931,8264.271,11265.725,559.871,82.734,8.632
13665,33303,59.023,69.248,44.942,17.976,284.388,179.325,949.379,961.075,2901.313,3.946,4.514,27.061,27.061,7860.551,10715.669,3897.139,-12.602,957.931,8264.271,11265.725,559.871,82.734,8.632
