,TimeStamp,30 Температура масла в магистрали общей откачки (поз. Тм),31 Температура слива масла из опоры турбины (поз. Т606),32 Температура масла на входе в двигатель за фильтром (поз. Т607),33 Температура топливного газа перед СК (перед расходомерным устройством) (поз. Ттг),34 Давление масла в нагнетающей магистрали двигателя (после фильтра) (поз. Pм),35 Давление масла в магистрали общей откачки (поз. Р615),36 Давление за ОК Pk1,37 Давление за ОК Pk2,38 Давление топливного газа перед дозаторами (поз. Pтг1.1),39 Вибрация промежуточного корпуса газогенератора (гориз.) (поз. В1),40 Вибрация корпуса силовой турбины (гориз.) (поз. В2),"41 Положение дозатора газа 8402 (или ДУС-6,5 МП) ( поз. А ДГ)",42 Контроль управления дозатором газа ДГ ,43 Частота вращения РНД (Расчетная),44 Частота вращения РВД (Расчетная),45 Частота вращения РСТ (Расчетная),46 Температура воздуха на входе в газогенератор (Расчетная),47 Давление воздуха за компрессором (Расчетная),48 Частота вращения РНД приведенная,49 Частота вращения РВД приведенная,50 Температура газов за ТНД максимальная (Расчетная),51 Положение лопаток НА КВД. (поз. A2),52 Положение КПВ (поз. A3)
9894,17912,0.22,54.966,41.882,-4.962,302.596,231.943,1146.9235374463565,941.9266573461185,3179.5773548514658,0.22,21.910412645022536,23.829,393.3942133852512,7574.729,10254.625,3709.303,-25.111,948.3845925400868,8162.127,11279.945513593902,536.751,79.694,0.22
9895,17932,0.22,54.966,41.879,-4.969,302.573,231.943,1146.9235374463565,941.9266573461185,2932.549362832586,0.22,21.910412645022536,23.829,393.3942133852512,7574.729,10254.625,3709.303,-25.111,948.3845925400868,8162.127,11044.27016461054,536.718,79.694,0.22
9896,17952,0.22,54.966,41.879,-4.969,302.573,231.943,1146.9235374463565,941.9266573461185,2872.5290833778963,0.22,21.910412645022536,23.829,393.3942133852512,7574.729,10254.625,3709.303,-25.111,948.3845925400868,8162.127,10917.050105151855,536.701,79.694,0.22
9897,17972,0.22,54.966,41.879,-4.969,302.573,231.943,255.78585346917873,941.9266573461185,3081.74692131485,0.22,21.910412645022536,23.829,393.3942133852512,7574.729,10254.625,3709.303,-25.111,948.3845925400868,8162.127,11094.073936212386,536.701,79.694,0.22
9898,17992,0.22,54.966,41.879,-4.969,302.573,231.943,255.78585346917873,941.9266573461185,2857.786246170304,0.22,21.910412645022536,23.823,393.3942133852512,7574.729,10254.625,3709.303,-25.111,361.76036750937624,8162.127,10819.390377192445,536.688,79.805,0.22
9899,18012,0.22,54.966,41.879,-4.969,302.573,231.943,255.78585346917873,941.9266573461185,3049.9082393352633,0.22,21.910412645022536,23.823,393.3942133852512,7574.729,10254.017,3709.303,-25.111,361.76036750937624,8162.127,11188.857887713077,536.686,79.805,0.22
9900,18032,0.22,54.966,41.878,-5.008,302.561,231.943,255.78585346917873,804.0015661932877,3228.423006005628,0.22,21.910412645022536,23.823,393.3942133852512,7574.729,10254.017,3709.303,-25.111,361.76036750937624,8162.127,11233.54100539249,536.685,79.805,0.22
9901,18052,0.22,54.966,41.878,-5.008,302.561,231.943,255.78585346917873,804.0015661932877,3039.7331775177477,0.22,21.910412645022536,23.823,393.3942133852512,7574.729,10254.017,3709.303,-25.111,361.76036750937624,8162.127,11107.469933155562,536.685,79.805,0.22
9902,18074,0.22,54.966,41.878,-5.008,302.561,231.943,255.78585346917873,804.0015661932877,3067.3975989002165,0.22,21.910412645022536,23.823,393.3942133852512,7574.729,10254.017,3709.303,-25.111,361.76036750937624,8162.127,10820.000360236838,536.685,79.805,0.22
9903,18092,0.22,54.966,41.878,-5.008,302.561,231.943,255.78585346917873,804.0015661932877,2867.5655897219594,0.22,21.910412645022536,23.829,393.3942133852512,7574.729,10254.017,3709.303,-25.111,361.76036750937624,8162.127,11126.132245632909,536.684,79.911,0.22
9904,18112,0.22,54.966,41.878,-5.008,302.561,231.943,255.78585346917873,804.0015661932877,2971.610074899417,0.22,21.910412645022536,23.829,393.3942133852512,7574.729,10254.017,3709.303,-25.111,361.76036750937624,8162.127,10886.537590283118,536.684,79.911,0.22
9905,18132,0.22,54.966,41.877,-5.028,302.518,231.943,255.78585346917873,804.0015661932877,3080.7320619689804,0.22,21.910412645022536,23.829,393.3942133852512,7574.729,10252.388,3709.303,-25.111,361.76036750937624,8162.127,11210.727636356194,536.409,79.911,0.22
9906,18152,0.22,54.966,41.877,-5.028,302.518,231.943,255.78585346917873,804.0015661932877,2724.233555612672,0.22,21.910412645022536,23.829,0.22,7574.729,10252.388,3709.303,-25.111,361.76036750937624,8162.127,10993.765825735818,536.362,79.911,0.22
9907,18173,0.22,54.966,41.877,-5.028,302.518,231.943,255.78585346917873,804.0015661932877,2969.0276597386446,0.22,21.910412645022536,23.829,0.22,7574.729,10252.388,3709.303,-25.111,361.76036750937624,8162.127,11189.064106626063,536.362,79.911,0.22
9908,18192,0.22,54.966,41.877,-5.028,302.518,231.943,255.78585346917873,804.0015661932877,2944.5611039230207,0.22,21.910412645022536,23.829,0.22,7574.729,10252.388,3709.303,-25.111,361.76036750937624,8162.127,10845.095701506805,536.34,79.911,0.22
9909,18212,0.22,54.966,41.877,-5.028,302.518,231.943,255.78585346917873,804.0015661932877,2760.2335247519877,0.22,21.910412645022536,23.826,0.22,7574.729,10251.492,3709.303,-25.111,361.76036750937624,8162.127,11245.818310525807,536.322,79.78,0.22
9910,18232,0.22,54.966,41.877,-5.037,302.497,231.943,255.78585346917873,804.0015661932877,2808.2582486309734,0.22,21.910412645022536,23.826,0.22,7574.729,10251.492,3709.303,-25.111,361.76036750937624,8162.127,11254.944503939061,536.319,79.78,0.22
9911,18252,0.22,54.966,41.877,-5.037,302.497,231.943,255.78585346917873,804.0015661932877,3032.318614998305,0.22,21.910412645022536,23.826,0.22,7574.729,10251.492,3709.303,-25.111,361.76036750937624,8162.127,11075.123150513,536.318,79.78,0.22
9912,18273,0.22,54.966,41.877,-5.037,302.497,231.943,255.78585346917873,804.0015661932877,3009.798109257858,0.22,0.22,23.826,0.22,7574.729,10251.492,3709.303,-25.111,361.76036750937624,8162.127,11030.502403715103,536.318,79.78,0.22
9913,18292,0.22,54.966,41.877,-5.037,302.497,231.943,255.78585346917873,804.0015661932877,3099.37418557839,0.22,0.22,23.826,0.22,7574.729,10251.492,3709.303,-25.111,361.76036750937624,8162.127,11071.434927497065,536.317,79.78,0.22
9914,18312,0.22,54.966,41.877,-5.037,302.497,231.943,255.78585346917873,804.0015661932877,3119.1696630738643,0.22,0.22,23.829,0.22,7574.729,10251.492,3709.303,-25.111,361.76036750937624,8162.127,11270.371523222248,536.317,79.964,0.22
9915,18334,0.22,54.966,41.877,-5.042,302.486,231.943,255.78585346917873,804.0015661932877,3000.0773120545796,0.22,0.22,23.829,0.22,7574.729,10251.17,3709.303,-25.111,361.76036750937624,8162.127,11018.580519676329,536.317,79.964,0.22
9916,18354,0.22,54.966,41.877,-5.042,302.486,231.943,255.78585346917873,804.0015661932877,2846.2959040644573,0.22,0.22,23.829,0.22,7574.729,10251.17,3709.303,-25.111,361.76036750937624,8162.127,10937.367267462752,536.317,79.964,0.22
9917,18373,0.22,54.966,41.877,-5.042,302.486,231.943,255.78585346917873,804.0015661932877,3012.1151302089443,0.22,0.22,23.829,0.22,7574.729,10251.17,3709.303,-25.111,361.76036750937624,8162.127,10895.122722801772,536.317,79.964,0.22
9918,18394,0.22,54.966,41.877,-5.042,302.486,231.943,255.78585346917873,804.0015661932877,2703.856535063255,0.22,0.22,23.829,0.22,7574.729,10251.17,3709.303,-25.111,361.76036750937624,8162.127,11150.523580246943,536.317,79.964,0.22
9919,18414,0.22,54.966,41.877,-5.042,302.486,231.943,255.78585346917873,804.0015661932877,2716.2521486065816,0.22,0.22,23.823,0.22,7574.729,10251.17,3709.303,-25.111,361.76036750937624,8162.127,10876.228487519937,536.317,79.778,0.22
9920,18433,0.22,54.966,41.877,-5.042,302.486,231.943,255.78585346917873,804.0015661932877,3078.6566010310576,0.22,0.22,23.823,0.22,7574.729,10250.955,3709.303,-25.111,361.76036750937624,8162.127,11187.067882919437,536.317,79.778,0.22
9921,18454,0.22,54.966,41.853,-5.068,302.453,231.943,255.78585346917873,804.0015661932877,2928.929686980736,0.22,0.22,23.823,0.22,7574.729,10250.955,3709.303,-25.111,361.76036750937624,8162.127,10881.46672432356,536.317,79.778,0.22
9922,18473,0.22,54.966,41.853,-5.068,302.453,231.943,255.78585346917873,804.0015661932877,3063.4463004364707,0.22,0.22,23.823,0.22,7574.729,10250.955,3709.303,-25.111,361.76036750937624,8162.127,10912.522403018182,536.317,79.778,0.22
9923,18494,0.22,54.966,41.853,-5.068,302.453,231.943,255.78585346917873,804.0015661932877,2837.7052784479506,0.22,0.22,23.823,0.22,7574.729,10250.955,3709.303,-25.111,361.76036750937624,8162.127,11104.877350526154,536.317,79.778,0.22
9924,18514,0.22,54.966,41.853,-5.068,302.453,231.943,1438.0237218890568,804.0015661932877,2742.4023064299154,0.22,0.22,23.854,0.22,7574.729,10250.955,3709.303,-25.111,361.76036750937624,8162.127,11257.174647260847,536.317,79.8,0.22
9925,18534,0.22,54.966,41.853,-5.068,302.453,231.943,1438.0237218890568,804.0015661932877,2791.8902128345135,0.22,0.22,23.854,0.22,7574.729,10250.795,3709.303,-25.111,361.76036750937624,8162.127,11041.813566875157,536.208,79.8,0.22
9926,18554,0.22,54.966,41.841,-5.081,302.409,231.943,1438.0237218890568,804.0015661932877,2867.4586976982973,0.22,0.22,23.854,0.22,7574.729,10250.795,3709.303,-25.111,361.76036750937624,8162.127,11156.870652041021,536.154,79.8,0.22
9927,18572,0.22,54.966,41.841,-5.081,302.409,231.943,1438.0237218890568,804.0015661932877,2915.8965231957027,0.22,0.22,23.854,0.22,7574.729,10250.795,3709.303,-25.111,1379.5681393982368,8162.127,11035.26464303355,536.126,79.8,0.22
9928,18593,0.22,54.966,41.841,-5.081,302.409,231.943,1438.0237218890568,804.0015661932877,3043.3650027630365,0.22,0.22,23.854,0.22,7574.729,10250.795,3709.303,-25.111,1379.5681393982368,8162.127,11126.203092534957,536.113,79.8,0.22
9929,18614,0.22,54.966,41.841,-5.081,302.409,231.943,1438.0237218890568,804.0015661932877,3114.9046271514403,0.22,0.22,23.925,0.22,7574.729,10250.795,3709.303,-25.111,1379.5681393982368,8162.127,11141.071997817722,536.106,79.83,0.22
9930,18634,0.22,54.966,41.841,-5.081,302.409,231.943,1438.0237218890568,804.0015661932877,3006.9826014455234,0.22,0.22,23.925,0.22,7574.729,10251.116,3709.303,-25.111,1379.5681393982368,8162.127,11134.397525649167,536.102,79.83,0.22
9931,18653,0.22,54.966,41.835,-5.087,302.396,231.943,1438.0237218890568,804.0015661932877,2874.9566262244953,0.22,0.22,23.925,0.22,7574.729,10251.116,3709.303,-25.111,1379.5681393982368,8162.127,11141.108264462473,536.101,79.83,0.22
9932,18673,0.22,54.966,41.835,-5.087,302.396,231.943,1438.0237218890568,804.0015661932877,3039.5374003266265,0.22,0.22,23.925,0.22,7574.729,10251.116,3709.303,-25.111,1379.5681393982368,8162.127,10994.09543230713,536.1,79.83,0.22
9933,18693,0.22,54.966,41.835,-5.087,302.396,231.943,1438.0237218890568,804.0015661932877,2887.377749288325,0.22,0.22,23.925,0.22,7574.729,10251.116,3709.303,-25.111,1379.5681393982368,8162.127,11035.361601866469,536.1,79.83,0.22
9934,18714,0.22,54.966,41.835,-5.087,302.396,231.943,1438.0237218890568,1468.2464294214008,2925.8949292793995,0.22,0.22,23.922,0.22,7574.729,10251.116,3709.303,-25.111,1379.5681393982368,8162.127,11023.550804087883,536.099,79.669,519.2214593638187
9935,18734,0.22,54.966,41.835,-5.087,302.396,231.943,1438.0237218890568,1468.2464294214008,2774.5718982026933,0.22,0.22,23.922,0.22,7574.729,10250.454,3709.303,-25.111,1379.5681393982368,8162.127,11050.163623826309,536.049,79.669,519.2214593638187
9936,18754,0.22,54.966,41.844,-5.114,302.445,231.943,1438.0237218890568,1468.2464294214008,2783.8269340295665,0.22,0.22,23.922,0.22,7574.729,10250.454,3709.303,-25.111,1379.5681393982368,8162.127,10960.067603572048,536.024,79.669,519.2214593638187
9937,18772,0.22,54.966,41.844,-5.114,302.445,231.943,1438.0237218890568,1468.2464294214008,3047.4049283900595,0.22,0.22,23.922,0.22,7574.729,10250.454,3709.303,-25.111,1379.5681393982368,8162.127,11235.187311111318,536.011,79.669,519.2214593638187
9938,18795,0.22,54.966,41.844,-5.114,302.445,231.943,1438.0237218890568,1468.2464294214008,3083.378836804795,0.22,0.22,23.922,0.22,7574.729,10250.454,3709.303,-25.111,1379.5681393982368,8162.127,11040.11363640641,536.005,79.669,519.2214593638187
9939,18814,0.22,54.966,41.844,-5.114,302.445,231.943,1438.0237218890568,1468.2464294214008,3048.1776863011805,0.22,0.22,23.922,0.22,7574.729,10250.454,3709.303,-25.111,1379.5681393982368,8162.127,10958.208579608872,536.002,79.669,519.2214593638187
9940,18833,0.22,54.966,41.844,-5.114,302.445,231.943,1438.0237218890568,1468.2464294214008,2986.007010346559,0.22,0.22,23.928,0.22,7574.729,10250.454,3709.303,-25.111,1379.5681393982368,8162.127,11163.581423304386,536.0,79.747,519.2214593638187
9941,18854,0.22,54.966,41.848,-5.127,302.488,231.943,1438.0237218890568,1468.2464294214008,2781.8357086365095,0.22,0.22,23.928,0.22,7574.729,10251.814,3709.303,-25.111,1379.5681393982368,8162.127,10943.416707817049,536.0,79.747,519.2214593638187
9942,18873,0.22,54.966,41.848,-5.127,302.488,231.943,1438.0237218890568,1468.2464294214008,2724.548361732437,0.22,0.22,23.928,0.22,7574.729,10251.814,3709.303,-25.111,1379.5681393982368,8162.127,10949.467705475165,535.999,79.747,519.2214593638187
9943,18895,0.22,54.966,41.848,-5.127,302.488,231.943,1438.0237218890568,1468.2464294214008,2869.8730544058008,0.22,0.22,23.928,0.22,7574.729,10251.814,3709.303,-25.111,1379.5681393982368,8162.127,11003.093470382539,535.999,79.747,519.2214593638187
9944,18913,0.22,54.966,41.848,-5.127,302.488,231.943,1438.0237218890568,1468.2464294214008,2764.2182941916963,0.22,0.22,23.928,0.22,7574.729,10251.814,3709.303,-25.111,1379.5681393982368,8162.127,10828.733728967523,535.999,79.747,519.2214593638187
9945,18934,0.22,54.966,41.848,-5.127,302.488,231.943,1438.0237218890568,1468.2464294214008,2886.9554558629125,0.22,0.22,23.925,0.22,7574.729,10251.814,3709.303,-25.111,1379.5681393982368,8162.127,10928.751431825349,535.999,79.747,519.2214593638187
9946,18954,0.22,54.966,41.851,-5.134,302.528,231.943,1438.0237218890568,1468.2464294214008,2796.576281994272,0.22,0.22,23.925,0.22,7574.729,10251.188,3709.303,-25.111,1379.5681393982368,8162.127,11196.90527475361,535.999,79.747,519.2214593638187
9947,18974,95.15507652029899,54.966,41.851,-5.134,302.528,231.943,1438.0237218890568,1468.2464294214008,2906.5297629100187,0.22,0.22,23.925,0.22,7574.729,10251.188,3709.303,-25.111,1379.5681393982368,8162.127,11121.475331036072,535.999,79.747,519.2214593638187
9948,18995,95.15507652029899,54.966,41.851,-5.134,302.528,231.943,1438.0237218890568,1468.2464294214008,2852.9631591338316,0.22,0.22,23.925,0.22,7574.729,10251.188,3709.303,-25.111,1379.5681393982368,8162.127,11275.789107018018,535.999,79.747,519.2214593638187
9949,19013,95.15507652029899,54.966,41.851,-5.134,302.528,231.943,1438.0237218890568,1468.2464294214008,3118.886014427243,0.22,0.22,23.925,0.22,7574.729,10251.188,3709.303,-25.111,1379.5681393982368,8162.127,10893.758668041139,535.999,79.747,519.2214593638187
9950,19034,95.15507652029899,54.966,41.851,-5.134,302.528,231.943,1438.0237218890568,1468.2464294214008,3028.2907914956554,0.22,0.22,23.925,0.22,7574.729,10251.188,3709.303,-25.111,1379.5681393982368,8162.127,11271.391938542534,535.999,79.936,519.2214593638187
9951,19054,95.15507652029899,54.966,41.84,-5.138,302.567,231.943,773.1190005985941,1468.2464294214008,2752.6511206636,0.22,0.22,23.925,0.22,7574.729,10251.617,3709.303,-25.111,1379.5681393982368,8162.127,10836.58486685308,535.999,79.936,519.2214593638187
9952,19074,95.15507652029899,54.966,41.84,-5.138,302.567,231.943,773.1190005985941,1468.2464294214008,3072.447877395862,0.22,0.22,23.925,482.98090239016824,7574.729,10251.617,3709.303,-25.111,1379.5681393982368,8162.127,10948.901024935325,535.999,79.936,519.2214593638187
9953,19094,95.15507652029899,54.966,41.84,-5.138,302.567,231.943,773.1190005985941,1468.2464294214008,2964.466872271477,0.22,0.22,23.925,482.98090239016824,7574.729,10251.617,3709.303,-25.111,1379.5681393982368,8162.127,10908.814615014233,535.999,79.936,519.2214593638187
9954,19114,95.15507652029899,54.966,41.84,-5.138,302.567,231.943,773.1190005985941,1468.2464294214008,3065.0827073709843,0.22,0.22,23.925,482.98090239016824,7574.729,10251.617,3709.303,-25.111,1379.5681393982368,8162.127,11015.577960226654,535.999,79.936,519.2214593638187
9955,19134,95.15507652029899,54.966,41.84,-5.138,302.567,231.943,773.1190005985941,1468.2464294214008,2895.542102503637,0.22,0.22,23.922,482.98090239016824,7574.729,10251.617,3709.303,-25.111,1379.5681393982368,8162.127,11261.984753983716,535.999,79.889,519.2214593638187
9956,19154,95.15507652029899,54.966,41.834,-5.151,302.549,231.943,773.1190005985941,1468.2464294214008,2787.2272559727776,0.22,0.22,23.922,482.98090239016824,7574.729,10253.533,3709.303,-25.111,1267.7882465902117,8162.127,11003.462200912007,535.982,79.889,519.2214593638187
9957,19174,95.15507652029899,54.966,41.834,-5.151,302.549,231.943,773.1190005985941,1468.2464294214008,2850.2254932468027,0.22,0.22,23.922,482.98090239016824,7574.729,10253.533,3709.303,-25.111,1267.7882465902117,8162.127,11099.189661173496,535.974,79.889,519.2214593638187
9958,19194,95.15507652029899,54.966,41.834,-5.151,302.549,231.943,773.1190005985941,1468.2464294214008,2953.2503585409704,0.22,0.22,23.922,482.98090239016824,7574.729,10253.533,3709.303,-25.111,1267.7882465902117,8162.127,11074.944352049297,535.969,79.889,519.2214593638187
9959,19213,95.15507652029899,54.966,41.834,-5.151,302.549,231.943,773.1190005985941,1468.2464294214008,2968.7664297353454,0.22,0.22,23.922,482.98090239016824,7574.729,10253.533,3709.303,-25.111,1267.7882465902117,8162.127,11000.383136142074,535.967,79.889,519.2214593638187
9960,19233,95.15507652029899,54.966,41.834,-5.151,302.549,231.943,773.1190005985941,1468.2464294214008,2740.8603627927455,0.22,0.22,23.928,482.98090239016824,7574.729,10253.533,3709.303,-25.111,1267.7882465902117,8162.127,10914.561964518203,535.966,79.727,519.2214593638187
9961,19254,95.15507652029899,54.966,41.832,-5.158,302.512,231.943,773.1190005985941,1468.2464294214008,2959.0082973242797,0.22,0.22,23.928,482.98090239016824,7574.729,10253.497,3709.303,-25.111,1267.7882465902117,8162.127,11203.086949186536,536.033,79.727,519.2214593638187
9962,19274,95.15507652029899,54.966,41.832,-5.158,302.512,231.943,773.1190005985941,1468.2464294214008,3071.1005795655906,0.22,0.22,23.928,482.98090239016824,7574.729,10253.497,3709.303,-25.111,1267.7882465902117,8162.127,11071.232402478998,536.066,79.727,519.2214593638187
9963,19292,95.15507652029899,54.966,41.832,-5.158,302.512,231.943,773.1190005985941,1468.2464294214008,3004.075439162553,0.22,0.22,23.928,482.98090239016824,7574.729,10253.497,3709.303,-25.111,1267.7882465902117,8162.127,11159.2155942661,536.082,79.727,519.2214593638187
9964,19314,95.15507652029899,54.966,41.832,-5.158,302.512,231.943,773.1190005985941,1468.2464294214008,2729.9742561061753,0.22,0.22,23.928,482.98090239016824,7574.729,10253.497,3709.303,-25.111,1267.7882465902117,8162.127,10899.60113028956,536.091,79.727,519.2214593638187
9965,19334,95.15507652029899,54.966,41.832,-5.158,302.512,231.943,773.1190005985941,1468.2464294214008,3167.276634109939,0.22,0.22,23.925,482.98090239016824,7574.729,10253.497,3709.303,-25.111,1267.7882465902117,8162.127,11219.513485071242,536.095,79.83,519.2214593638187
9966,19354,95.15507652029899,54.966,41.83,-5.161,302.484,231.943,773.1190005985941,1468.2464294214008,3047.063477981989,0.22,0.22,23.925,482.98090239016824,7574.729,10252.262,3709.303,-25.111,1267.7882465902117,8162.127,11193.16014402103,536.156,79.83,519.2214593638187
9967,19374,95.15507652029899,54.966,41.83,-5.161,302.484,231.943,773.1190005985941,1468.2464294214008,2985.245286634795,0.22,0.22,23.925,482.98090239016824,7574.729,10252.262,3709.303,-25.111,1267.7882465902117,8162.127,10932.258555662918,536.186,79.83,519.2214593638187
9968,19392,95.15507652029899,54.966,41.83,-5.161,302.484,231.943,773.1190005985941,1317.190288457121,3062.620890893737,0.22,0.22,23.925,482.98090239016824,7574.729,10252.262,3709.303,-25.111,1267.7882465902117,8162.127,11268.595704481817,536.201,79.83,0.22
9969,19413,95.15507652029899,54.966,41.83,-5.161,302.484,231.943,773.1190005985941,1317.190288457121,2829.593820758738,0.22,0.22,23.925,482.98090239016824,7574.729,10252.262,3709.303,-25.111,1267.7882465902117,8162.127,11136.146174736059,536.208,79.83,0.22
9970,19434,95.15507652029899,54.966,41.818,-5.21,302.489,231.943,773.1190005985941,1317.190288457121,2976.2653638395295,0.22,0.22,23.925,482.98090239016824,7574.729,10252.262,3709.303,-25.111,1267.7882465902117,8162.127,11018.474355990893,536.212,79.7,0.22
